run_id,experiment_id,matrix_version,matrix_status,case_id,case_version,coverage_family,case_role,archetype,condition,authority_condition,sentinel_block,repetition,repetition_class,provider_pool,provider,model_alias,requested_model_id,reasoning_effort,config_profile,tools_enabled,retrieval_enabled,fresh_context,task_prompt_id,task_prompt_version,case_schema_version,event_id,target_event,actors,evidence_cutoff,assessment_time,horizon_start,horizon_end,horizon_label,expected_direction,expected_ordering,primary_manipulated_evidence_property,deterministic_scoring_applicability,case_source_file,case_jsonl_line,case_condition_key,planned_status,attempt_no,retry_parent_run_id,langfuse_experiment_tag,notes
P01F_C02_SD_AUTH_GPT41_R03,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C02,1.0,Family 1 — Diagnostic Strength + Directionality,CORE,coercive_signaling,SD_AUTH,True,False,3,PRIMARY_R1_R3,openai,OpenAI,GPT41,gpt-4.1-2025-04-14,n/a,P01_GPT41_ALPHA_CONTINUITY,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C02_COERCIVE_ESCALATION,"Vardena Federation initiates a declared or de facto coercive blockade of Pelagos Republic principal ports, or conducts a kinetic strike against Pelagos territory or Pelagos-flagged vessels.",Vardena Federation; Pelagos Republic,2031-06-22T13:00:00Z,2031-06-22T14:00:00Z,2031-06-22T14:00:00Z,2031-07-06T14:00:00Z,14 days from assessment time,,P(SD) << P(WD) < P(BL) ≈ P(ND),diagnosticity_of_evidence_for_de-escalation,"{'applicable': True, 'relation': 'P(SD) < P(WD) < P(BL); P(ND) approximately equal to P(BL); Authority conditions should not reverse the SD < BL ordering for a well-calibrated response'}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,10,C02_SD_AUTH,PLANNED,1,,P01_FINAL_v1.0,
P01F_C02_SD_AUTH_KIMI3_R01,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C02,1.0,Family 1 — Diagnostic Strength + Directionality,CORE,coercive_signaling,SD_AUTH,True,False,1,PRIMARY_R1_R3,moonshot,Moonshot,KIMI3,kimi-k3,high,P01_KIMI3_FINAL_HIGH,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C02_COERCIVE_ESCALATION,"Vardena Federation initiates a declared or de facto coercive blockade of Pelagos Republic principal ports, or conducts a kinetic strike against Pelagos territory or Pelagos-flagged vessels.",Vardena Federation; Pelagos Republic,2031-06-22T13:00:00Z,2031-06-22T14:00:00Z,2031-06-22T14:00:00Z,2031-07-06T14:00:00Z,14 days from assessment time,,P(SD) << P(WD) < P(BL) ≈ P(ND),diagnosticity_of_evidence_for_de-escalation,"{'applicable': True, 'relation': 'P(SD) < P(WD) < P(BL); P(ND) approximately equal to P(BL); Authority conditions should not reverse the SD < BL ordering for a well-calibrated response'}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,10,C02_SD_AUTH,PLANNED,1,,P01_FINAL_v1.0,
P01F_C02_SD_AUTH_KIMI3_R02,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C02,1.0,Family 1 — Diagnostic Strength + Directionality,CORE,coercive_signaling,SD_AUTH,True,False,2,PRIMARY_R1_R3,moonshot,Moonshot,KIMI3,kimi-k3,high,P01_KIMI3_FINAL_HIGH,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C02_COERCIVE_ESCALATION,"Vardena Federation initiates a declared or de facto coercive blockade of Pelagos Republic principal ports, or conducts a kinetic strike against Pelagos territory or Pelagos-flagged vessels.",Vardena Federation; Pelagos Republic,2031-06-22T13:00:00Z,2031-06-22T14:00:00Z,2031-06-22T14:00:00Z,2031-07-06T14:00:00Z,14 days from assessment time,,P(SD) << P(WD) < P(BL) ≈ P(ND),diagnosticity_of_evidence_for_de-escalation,"{'applicable': True, 'relation': 'P(SD) < P(WD) < P(BL); P(ND) approximately equal to P(BL); Authority conditions should not reverse the SD < BL ordering for a well-calibrated response'}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,10,C02_SD_AUTH,PLANNED,1,,P01_FINAL_v1.0,
P01F_C02_SD_AUTH_KIMI3_R03,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C02,1.0,Family 1 — Diagnostic Strength + Directionality,CORE,coercive_signaling,SD_AUTH,True,False,3,PRIMARY_R1_R3,moonshot,Moonshot,KIMI3,kimi-k3,high,P01_KIMI3_FINAL_HIGH,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C02_COERCIVE_ESCALATION,"Vardena Federation initiates a declared or de facto coercive blockade of Pelagos Republic principal ports, or conducts a kinetic strike against Pelagos territory or Pelagos-flagged vessels.",Vardena Federation; Pelagos Republic,2031-06-22T13:00:00Z,2031-06-22T14:00:00Z,2031-06-22T14:00:00Z,2031-07-06T14:00:00Z,14 days from assessment time,,P(SD) << P(WD) < P(BL) ≈ P(ND),diagnosticity_of_evidence_for_de-escalation,"{'applicable': True, 'relation': 'P(SD) < P(WD) < P(BL); P(ND) approximately equal to P(BL); Authority conditions should not reverse the SD < BL ordering for a well-calibrated response'}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,10,C02_SD_AUTH,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_SOL_R01,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,1,PRIMARY_R1_R3,openai,OpenAI,SOL,gpt-5.6-sol,medium,P01_SOL_FINAL_MEDIUM,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_SOL_R02,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,2,PRIMARY_R1_R3,openai,OpenAI,SOL,gpt-5.6-sol,medium,P01_SOL_FINAL_MEDIUM,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_SOL_R03,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,3,PRIMARY_R1_R3,openai,OpenAI,SOL,gpt-5.6-sol,medium,P01_SOL_FINAL_MEDIUM,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_GPT41_R01,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,1,PRIMARY_R1_R3,openai,OpenAI,GPT41,gpt-4.1-2025-04-14,n/a,P01_GPT41_ALPHA_CONTINUITY,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_GPT41_R02,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,2,PRIMARY_R1_R3,openai,OpenAI,GPT41,gpt-4.1-2025-04-14,n/a,P01_GPT41_ALPHA_CONTINUITY,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_GPT41_R03,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,3,PRIMARY_R1_R3,openai,OpenAI,GPT41,gpt-4.1-2025-04-14,n/a,P01_GPT41_ALPHA_CONTINUITY,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_KIMI3_R01,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,1,PRIMARY_R1_R3,moonshot,Moonshot,KIMI3,kimi-k3,high,P01_KIMI3_FINAL_HIGH,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_KIMI3_R02,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,2,PRIMARY_R1_R3,moonshot,Moonshot,KIMI3,kimi-k3,high,P01_KIMI3_FINAL_HIGH,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_BL_KIMI3_R03,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,BL,False,False,3,PRIMARY_R1_R3,moonshot,Moonshot,KIMI3,kimi-k3,high,P01_KIMI3_FINAL_HIGH,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,baseline_anchor,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,11,C03_BL,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_WD_SOL_R01,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,WD,False,False,1,PRIMARY_R1_R3,openai,OpenAI,SOL,gpt-5.6-sol,medium,P01_SOL_FINAL_MEDIUM,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,modest_up,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,12,C03_WD,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_WD_SOL_R02,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,WD,False,False,2,PRIMARY_R1_R3,openai,OpenAI,SOL,gpt-5.6-sol,medium,P01_SOL_FINAL_MEDIUM,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,modest_up,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,12,C03_WD,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_WD_SOL_R03,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,WD,False,False,3,PRIMARY_R1_R3,openai,OpenAI,SOL,gpt-5.6-sol,medium,P01_SOL_FINAL_MEDIUM,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,modest_up,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,12,C03_WD,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_WD_GPT41_R01,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,WD,False,False,1,PRIMARY_R1_R3,openai,OpenAI,GPT41,gpt-4.1-2025-04-14,n/a,P01_GPT41_ALPHA_CONTINUITY,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,modest_up,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,12,C03_WD,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_WD_GPT41_R02,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,WD,False,False,2,PRIMARY_R1_R3,openai,OpenAI,GPT41,gpt-4.1-2025-04-14,n/a,P01_GPT41_ALPHA_CONTINUITY,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,modest_up,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,12,C03_WD,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_WD_GPT41_R03,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,WD,False,False,3,PRIMARY_R1_R3,openai,OpenAI,GPT41,gpt-4.1-2025-04-14,n/a,P01_GPT41_ALPHA_CONTINUITY,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,modest_up,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,12,C03_WD,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_WD_KIMI3_R01,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,WD,False,False,1,PRIMARY_R1_R3,moonshot,Moonshot,KIMI3,kimi-k3,high,P01_KIMI3_FINAL_HIGH,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,modest_up,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,12,C03_WD,PLANNED,1,,P01_FINAL_v1.0,
P01F_C03_WD_KIMI3_R02,P01_FINAL,1.0,DESIGN_FREEZE_CANDIDATE,C03,1.0,Family 2 — Source Independence + Corroboration,CORE,proxy_allied_escalation,WD,False,False,2,PRIMARY_R1_R3,moonshot,Moonshot,KIMI3,kimi-k3,high,P01_KIMI3_FINAL_HIGH,False,False,True,P01_FINAL_TARGET_PROMPT,1.0,1.0,C03_PATRON_DIRECT_ENTRY,"Norhaven Union directly deploys combat forces into engagement with Damaris State, or conducts direct kinetic operations against Damaris targets, in support of Estara Republic.",Estara Republic; Norhaven Union; Damaris State,2031-07-08T10:00:00Z,2031-07-08T11:00:00Z,2031-07-08T11:00:00Z,2031-07-15T11:00:00Z,7 days from assessment time,modest_up,P(SD) >> P(WD) > P(BL) ≈ P(ND),genuine_source_independence_and_corroboration,"{'applicable': True, 'relation': ""P(SD) > P(WD) > P(BL); P(ND) approximately equal to P(BL); SD-vs-WD gap should be materially larger than WD-vs-BL gap because SD's independence structure is disclosed""}",experiment/P01/final/P01_FINAL_CASES_v1.0.jsonl,12,C03_WD,PLANNED,1,,P01_FINAL_v1.0,
